_index,_type,_id,_score,authors,average_rating,average_rating_rounded,books_count,id,image,image_medium,isbn,language_code,original_publication_year,original_series,original_title,ratings_count,title
good-books-ds,good-books-ds,10000,1,John Keegan,4,4,31,10000,https://images.gr-assets.com/books/1403194704l/8914.jpg,https://images.gr-assets.com/books/1403194704m/8914.jpg,375700455,,1998,,The First World War,9162,The First World War
good-books-ds,good-books-ds,7317,1,Michael Morpurgo,4.16,4,42,7317,https://images.gr-assets.com/books/1328868065l/1048645.jpg,https://images.gr-assets.com/books/1328868065m/1048645.jpg,439636485,eng,2003,,Private Peaceful,13123,Private Peaceful
good-books-ds,good-books-ds,7318,1,Rhys Bowen,3.76,4,18,7318,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,425215679,en-US,2007,Her Royal Spyness Mysteries,Her Royal Spyness (Her Royal Spyness Mysteries #1),17498,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)"
good-books-ds,good-books-ds,7319,1,Ilona Andrews,4.28,4,17,7319,https://images.gr-assets.com/books/1331230049l/12288282.jpg,https://images.gr-assets.com/books/1331230049m/12288282.jpg,,eng,2012,Kate Daniels,Gunmetal Magic,21396,"Gunmetal Magic (Kate Daniels, #5.5)"
good-books-ds,good-books-ds,7325,1,Elizabeth Haydon,3.95,4,23,7325,https://images.gr-assets.com/books/1453703106l/261604.jpg,https://images.gr-assets.com/books/1453703106m/261604.jpg,812570812,eng,1999,Symphony of Ages,Rhapsody: Child of Blood,16329,"Rhapsody: Child of Blood (Symphony of Ages, #1)"
good-books-ds,good-books-ds,7327,1,"Amin Maalouf, Russell Harris",4.2,4,79,7327,https://images.gr-assets.com/books/1327995121l/142395.jpg,https://images.gr-assets.com/books/1327995121m/142395.jpg,1566562937,eng,1988,,Samarcande,7600,Samarkand
good-books-ds,good-books-ds,7330,1,Marian Potter,4.21,4,5,7330,https://images.gr-assets.com/books/1364853044l/894072.jpg,https://images.gr-assets.com/books/1364853044m/894072.jpg,307021521,,1953,Little Golden Book,The Little Red Caboose (Little Golden Book),15978,The Little Red Caboose (Little Golden Book)
good-books-ds,good-books-ds,7333,1,"Arthur Miller, Christopher Bigsby",3.87,4,42,7333,https://images.gr-assets.com/books/1309210788l/179142.jpg,https://images.gr-assets.com/books/1309210788m/179142.jpg,141185465,eng,1947,,All My Sons,15337,All My Sons
good-books-ds,good-books-ds,7337,1,Robert Greene,4.27,4,23,7337,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,670024961,,2012,,Mastery,12717,Mastery
good-books-ds,good-books-ds,7338,1,Kurt Vonnegut Jr.,3.83,4,27,7338,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,743422007,eng,1999,,"God Bless You, Dr. Kevorkian",11543,"God Bless You, Dr. Kevorkian"
good-books-ds,good-books-ds,7339,1,Molly Wizenberg,3.94,4,12,7339,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1416551050,eng,2009,,A Homemade Life: Stories and Recipes from My Kitchen Table,13310,A Homemade Life: Stories and Recipes from My Kitchen Table
good-books-ds,good-books-ds,7340,1,David Wiesner,4.15,4,18,7340,https://images.gr-assets.com/books/1172092242l/138069.jpg,https://images.gr-assets.com/books/1172092242m/138069.jpg,618007016,en-US,2001,,The Three Pigs,16295,The Three Pigs
good-books-ds,good-books-ds,7345,1,Cynthia Voigt,3.92,4,42,7345,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,689851324,eng,1981,Tillerman Cycle,"Homecoming (Tillerman Family, #1)",17023,"Homecoming (Tillerman Cycle, #1)"
good-books-ds,good-books-ds,7350,1,Katherine Paterson,3.83,4,56,7350,https://images.gr-assets.com/books/1443418961l/163465.jpg,https://images.gr-assets.com/books/1443418961m/163465.jpg,435124773,eng,1978,,The Great Gilly Hopkins,15886,The Great Gilly Hopkins
good-books-ds,good-books-ds,7351,1,Clive Cussler,3.92,4,64,7351,https://images.gr-assets.com/books/1371338649l/32807.jpg,https://images.gr-assets.com/books/1371338649m/32807.jpg,425199320,eng,2003,Dirk Pitt,Trojan Odyssey,13635,"Trojan Odyssey (Dirk Pitt, #17)"
good-books-ds,good-books-ds,7353,1,"William Shakespeare, Barbara A. Mowat, Paul Werstine",3.67,4,63,7353,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,743484908,eng,1603,,Measure for Measure,15474,Measure for Measure
good-books-ds,good-books-ds,7360,1,Doug Stanton,4.25,4,24,7360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,805073663,,2001,,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,12406,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors
good-books-ds,good-books-ds,7363,1,Wendy Mass,4.02,4,22,7363,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,316058297,en-US,2006,,Jeremy Fink and the Meaning of Life,15567,Jeremy Fink and the Meaning of Life
good-books-ds,good-books-ds,7364,1,Patricia Polacco,4.52,5,14,7364,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,399237321,en-US,1998,,"Thank You, Mr. Falker",13049,"Thank You, Mr. Falker"
good-books-ds,good-books-ds,7365,1,William Gibson,3.94,4,25,7365,https://images.gr-assets.com/books/1402651292l/20821159.jpg,https://images.gr-assets.com/books/1402651292m/20821159.jpg,399158448,eng,2014,,The Peripheral,8839,The Peripheral
good-books-ds,good-books-ds,7366,1,Alice Munro,3.82,4,84,7366,https://images.gr-assets.com/books/1320459874l/6464937.jpg,https://images.gr-assets.com/books/1320459874m/6464937.jpg,307269760,eng,2009,,Too Much Happiness,12106,Too Much Happiness
good-books-ds,good-books-ds,7368,1,C.S. Pacat,4.51,5,20,7368,https://images.gr-assets.com/books/1356027904l/17158513.jpg,https://images.gr-assets.com/books/1356027904m/17158513.jpg,,eng,2015,Captive Prince,Prince's Gambit,15899,"Captive Prince: Volume Two (Captive Prince, #2)"
good-books-ds,good-books-ds,7369,1,Tiffany Reisz,4.05,4,44,7369,https://images.gr-assets.com/books/1335832751l/10970532.jpg,https://images.gr-assets.com/books/1335832751m/10970532.jpg,373605692,,2012,The Original Sinners,The Siren,19094,"The Siren (The Original Sinners, #1)"
good-books-ds,good-books-ds,7370,1,William  Kennedy,3.86,4,37,7370,https://images.gr-assets.com/books/1408926209l/267243.jpg,https://images.gr-assets.com/books/1408926209m/267243.jpg,743263065,eng,1983,,Ironweed,12194,Ironweed
good-books-ds,good-books-ds,7371,1,Jonathan Kellerman,3.96,4,31,7371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,345505670,en-US,2009,Alex Delaware,Deception,13026,"Deception (Alex Delaware, #25)"
good-books-ds,good-books-ds,7372,1,Michael Moore,3.3,3,14,7372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,141019999,en-GB,2001,,Stupid white men and other sorry excuses for the state of the nation,10835,Stupid White Men
good-books-ds,good-books-ds,7377,1,"Warren Ellis, Darick Robertson",4.35,4,13,7377,https://images.gr-assets.com/books/1427758922l/22417.jpg,https://images.gr-assets.com/books/1427758922m/22417.jpg,1563894815,eng,1999,Transmetropolitan,"Transmetropolitan, Vol. 2: Lust for Life",13527,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)"
good-books-ds,good-books-ds,7378,1,Charles Stross,3.95,4,28,7378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,441013651,en-US,2004,Laundry Files,The Atrocity Archives,12600,"The Atrocity Archives (Laundry Files, #1)"
good-books-ds,good-books-ds,7379,1,Steve Martin,3.78,4,39,7379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,786888016,en-US,2003,,The Pleasure of My Company,12378,The Pleasure of My Company
good-books-ds,good-books-ds,7383,1,Brian Jacques,3.9,4,25,7383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,142401420,en-US,1995,Redwall,Outcast of Redwall,15874,"Outcast of Redwall (Redwall, #8)"
good-books-ds,good-books-ds,7386,1,John Patrick Shanley,4.13,4,13,7386,https://images.gr-assets.com/books/1327908288l/185012.jpg,https://images.gr-assets.com/books/1327908288m/185012.jpg,1559362766,,2005,,Doubt: A Parable,14050,Doubt
good-books-ds,good-books-ds,7388,1,Beth Harbison,3.73,4,22,7388,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,312348266,,2008,Shoe Addict,Secrets of a shoe addict,12762,"Secrets of a Shoe Addict (Shoe Addict, #2)"
good-books-ds,good-books-ds,7389,1,Anna Todd,3.88,4,28,7389,https://images.gr-assets.com/books/1420938115l/22609080.jpg,https://images.gr-assets.com/books/1420938115m/22609080.jpg,147679250X,eng,2014,After,After We Fell,12776,"After We Fell (After, #3)"
good-books-ds,good-books-ds,7390,1,Laurie Fabiano,3.9,4,16,7390,https://images.gr-assets.com/books/1328420628l/6589074.jpg,https://images.gr-assets.com/books/1328420628m/6589074.jpg,1442152613,eng,2006,,Elizabeth Street,7821,Elizabeth Street
good-books-ds,good-books-ds,7392,1,"Søren Kierkegaard, Alastair Hannay",4.01,4,137,7392,https://images.gr-assets.com/books/1309286516l/24965.jpg,https://images.gr-assets.com/books/1309286516m/24965.jpg,143037579,eng,1843,,Frygt og Bæven,10983,Fear and Trembling
good-books-ds,good-books-ds,7394,1,Peter F. Hamilton,4.2,4,23,7394,https://images.gr-assets.com/books/1316548289l/45260.jpg,https://images.gr-assets.com/books/1316548289m/45260.jpg,333725034,,1999,Night's Dawn,The Naked God,12418,"The Naked God (Night's Dawn, #3)"
good-books-ds,good-books-ds,7395,1,"Peggy Parish, Wallace Tripp",4.25,4,18,7395,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,60266880,,1971,,"Come Back, Amelia Bedelia",14154,"Come Back, Amelia Bedelia"
good-books-ds,good-books-ds,7396,1,Thor Heyerdahl,4.1,4,140,7396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,671726528,en-US,1948,,Kon-Tiki Ekspedisjonen,13541,Kon-Tiki: Across The Pacific In A Raft
good-books-ds,good-books-ds,7397,1,Mohsin Hamid,3.76,4,42,7397,https://images.gr-assets.com/books/1353428459l/15815364.jpg,https://images.gr-assets.com/books/1353428459m/15815364.jpg,1594487294,eng,2013,,How to Get Filthy Rich in Rising Asia,11023,How to Get Filthy Rich in Rising Asia
good-books-ds,good-books-ds,7398,1,"Albert Einstein, Nigel Calder, Robert W. Lawson",4.17,4,266,7398,https://images.gr-assets.com/books/1420607613l/15852.jpg,https://images.gr-assets.com/books/1420607613m/15852.jpg,143039822,eng,1916,,Über die spezielle und die allgemeine Relativitätstheorie,11069,Relativity: The Special and the General Theory
good-books-ds,good-books-ds,7399,1,Anna Maxted,3.53,4,29,7399,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,006098824X,,2000,,Getting Over It,13240,Getting Over It
good-books-ds,good-books-ds,7401,1,David James Duncan,4.39,4,15,7401,https://images.gr-assets.com/books/1403176622l/19534.jpg,https://images.gr-assets.com/books/1403176622m/19534.jpg,055337849X,eng,1992,,The Brothers K,11010,The Brothers K
good-books-ds,good-books-ds,7406,1,Matsuri Hino,4.14,4,9,7406,https://images.gr-assets.com/books/1324321395l/1157452.jpg,https://images.gr-assets.com/books/1324321395m/1157452.jpg,1421501201,eng,2002,MeruPuri,めるぷり メルヘン☆プリンス 1,14343,"MeruPuri, Vol. 1 (MeruPuri, #1)"
good-books-ds,good-books-ds,7408,1,"Janet Stevens, Hans Christian Andersen",4.1,4,10,7408,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,823404420,,1835,,Prinsessen på ærten,14851,The Princess and the Pea
good-books-ds,good-books-ds,7409,1,"F. Scott Fitzgerald, Matthew J. Bruccoli",4.23,4,62,7409,https://images.gr-assets.com/books/1400891315l/4662.jpg,https://images.gr-assets.com/books/1400891315m/4662.jpg,684842505,eng,1920,,The Short Stories of F. Scott Fitzgerald,11525,The Short Stories
good-books-ds,good-books-ds,7413,1,Alessandra Torre,4.32,4,22,7413,https://images.gr-assets.com/books/1407450110l/22471294.jpg,https://images.gr-assets.com/books/1407450110m/22471294.jpg,,eng,2014,,Black Lies,18741,Black Lies
good-books-ds,good-books-ds,7414,1,Laura Lippman,3.54,4,48,7414,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,61128856,en-US,2007,,What The Dead Know,14404,What the Dead Know
good-books-ds,good-books-ds,7415,1,"Jay Crownover, Charlotte Connan de vries",4.22,4,26,7415,https://images.gr-assets.com/books/1378491674l/17798233.jpg,https://images.gr-assets.com/books/1378491674m/17798233.jpg,,eng,2014,Marked Men,"Rome (Marked Men, #3)",26881,"Rome (Marked Men, #3)"
good-books-ds,good-books-ds,7416,1,"Laurence Sterne, Melvyn New",3.74,4,342,7416,https://images.gr-assets.com/books/1403402384l/76527.jpg,https://images.gr-assets.com/books/1403402384m/76527.jpg,141439777,eng,1767,,"The Life and Opinions of Tristram Shandy, Gentleman",13641,"The Life and Opinions of Tristram Shandy, Gentleman"
good-books-ds,good-books-ds,7418,1,Susan Vreeland,3.86,4,34,7418,https://images.gr-assets.com/books/1311648181l/98048.jpg,https://images.gr-assets.com/books/1311648181m/98048.jpg,142001821,eng,2001,,The Passion of Artemisia,13791,The Passion of Artemisia
good-books-ds,good-books-ds,7424,1,Don Winslow,4.28,4,39,7424,https://images.gr-assets.com/books/1429552939l/23602561.jpg,https://images.gr-assets.com/books/1429552939m/23602561.jpg,1101874996,eng,2015,,The Cartel,9270,The Cartel
good-books-ds,good-books-ds,7428,1,"John Locke, Peter Laslett, Raymond Geuss",3.81,4,145,7428,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,521357306,eng,1689,,Two Treatises of Government,13056,Two Treatises of Government
good-books-ds,good-books-ds,7431,1,David  Arnold,3.92,4,28,7431,https://images.gr-assets.com/books/1402661616l/18718848.jpg,https://images.gr-assets.com/books/1402661616m/18718848.jpg,,eng,2015,,Mosquitoland,14312,Mosquitoland
good-books-ds,good-books-ds,7432,1,Barbara Claypole White,3.97,4,7,7432,https://images.gr-assets.com/books/1429633273l/25228579.jpg,https://images.gr-assets.com/books/1429633273m/25228579.jpg,,eng,2015,,The Perfect Son,10090,The Perfect Son
good-books-ds,good-books-ds,7435,1,Darynda Jones,4.49,4,14,7435,https://images.gr-assets.com/books/1355718001l/15813668.jpg,https://images.gr-assets.com/books/1355718001m/15813668.jpg,1250014409,eng,2013,Charley Davidson,Fifth Grave Past the Light,21286,"Fifth Grave Past the Light (Charley Davidson, #5)"
good-books-ds,good-books-ds,7438,1,Nick Cutter,3.71,4,23,7438,https://images.gr-assets.com/books/1397768496l/17571466.jpg,https://images.gr-assets.com/books/1397768496m/17571466.jpg,1476717710,eng,2014,,The Troop,11620,The Troop
good-books-ds,good-books-ds,7441,1,Amy Bloom,3.21,3,27,7441,https://images.gr-assets.com/books/1400853144l/18316089.jpg,https://images.gr-assets.com/books/1400853144m/18316089.jpg,1400067243,,2014,,Lucky Us,11205,Lucky Us
good-books-ds,good-books-ds,7444,1,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",3.91,4,179,7444,https://images.gr-assets.com/books/1425522818l/9454.jpg,https://images.gr-assets.com/books/1425522818m/9454.jpg,198245971,eng,1807,,Phänomenologie des Geistes,11744,Phenomenology of Spirit
good-books-ds,good-books-ds,7448,1,Victoria Aveyard,4.03,4,11,7448,https://images.gr-assets.com/books/1467121158l/30226723.jpg,https://images.gr-assets.com/books/1467121158m/30226723.jpg,62310712,eng,2017,Red Queen,King's Cage,30692,"King's Cage (Red Queen, #3)"
good-books-ds,good-books-ds,7449,1,Paul Auster,3.71,4,44,7449,https://images.gr-assets.com/books/1317063578l/6345193.jpg,https://images.gr-assets.com/books/1317063578m/6345193.jpg,805090800,eng,2009,,Invisible,11706,Invisible
good-books-ds,good-books-ds,7450,1,يوسف زيدان,3,3,11,7450,https://images.gr-assets.com/books/1409365252l/5557442.jpg,https://images.gr-assets.com/books/1409365252m/5557442.jpg,,ara,2006,,ظل الأفعى,8299,ظل الأفعى
good-books-ds,good-books-ds,7452,1,Moira Young,3.89,4,25,7452,https://images.gr-assets.com/books/1326311073l/13042154.jpg,https://images.gr-assets.com/books/1326311073m/13042154.jpg,1442430001,eng,2012,Dust Lands,Rebel Heart,16265,"Rebel Heart (Dust Lands, #2)"
good-books-ds,good-books-ds,7454,1,Anita Shreve,3.48,3,58,7454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,316713732,,2001,,The Last Time They Met,13180,The Last Time They Met
good-books-ds,good-books-ds,7459,1,Anthony Hope,3.87,4,379,7459,https://images.gr-assets.com/books/1356449081l/54492.jpg,https://images.gr-assets.com/books/1356449081m/54492.jpg,140621318,eng,1894,,The Prisoner of Zenda,12530,The Prisoner of Zenda
good-books-ds,good-books-ds,7463,1,David Baldacci,3.82,4,76,7463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,446608890,eng,1999,,Saving Faith,13377,Saving Faith
good-books-ds,good-books-ds,7464,1,R.A. Salvatore,3.89,4,27,7464,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,786914041,en-US,1999,Forgotten Realms: Paths of Darkness,The Spine of the World (Paths of Darkness #2),12099,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)"
good-books-ds,good-books-ds,7465,1,R.L. Stine,3.77,4,48,7465,https://images.gr-assets.com/books/1328867787l/308540.jpg,https://images.gr-assets.com/books/1328867787m/308540.jpg,439568331,eng,1993,Goosebumps,The Haunted Mask,14043,"The Haunted Mask (Goosebumps, #11)"
good-books-ds,good-books-ds,7467,1,J.P. Delaney,3.7,4,63,7467,https://images.gr-assets.com/books/1485972587l/28016509.jpg,https://images.gr-assets.com/books/1485972587m/28016509.jpg,425285049,eng,2017,,The Girl Before,23500,The Girl Before
good-books-ds,good-books-ds,7471,1,Carl Hiaasen,3.95,4,24,7471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,446695718,en-US,1986,,Tourist Season,13850,Tourist Season
good-books-ds,good-books-ds,7473,1,Debbie Macomber,4.15,4,57,7473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,778322602,eng,2002,Cedar Cove,204 Rosewood Lane,14454,"204 Rosewood Lane (Cedar Cove, #2)"
good-books-ds,good-books-ds,7475,1,Heather Brewer,4.31,4,20,7475,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,525422439,,2010,The Chronicles of Vladimir Tod,The Chronicles of Vladimir Tod: Eleventh Grade Burns,14758,"Eleventh Grade Burns (The Chronicles of Vladimir Tod, #4)"
good-books-ds,good-books-ds,7477,1,Alex Kava,4.02,4,63,7477,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,778322335,eng,2000,Maggie O'Dell,A Perfect Evil,13542,"A Perfect Evil (Maggie O'Dell, #1)"
good-books-ds,good-books-ds,7481,1,"A.A. Milne, Ernest H. Shepard",4.32,4,63,7481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,525444459,en-US,1924,Winnie-the-Pooh,When We Were Very Young,17922,"When We Were Very Young (Winnie-the-Pooh, #3)"
good-books-ds,good-books-ds,7482,1,M.O. Walsh,3.6,4,30,7482,https://images.gr-assets.com/books/1412528921l/22367526.jpg,https://images.gr-assets.com/books/1412528921m/22367526.jpg,399169520,eng,2015,,My Sunshine Away,11118,My Sunshine Away
good-books-ds,good-books-ds,7483,1,Dee Henderson,4.39,4,18,7483,https://images.gr-assets.com/books/1406514043l/370057.jpg,https://images.gr-assets.com/books/1406514043m/370057.jpg,1414310587,,2001,"O'Malley ",The Truth Seeker (O'Malley #3),13796,The Truth Seeker (O'Malley #3)
good-books-ds,good-books-ds,7490,1,Orson Scott Card,3.77,4,44,7490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1841490237,en-US,1989,Tales of Alvin Maker,Prentice Alvin (Tales of Alvin Maker #3),14326,"Prentice Alvin (Tales of Alvin Maker, #3)"
good-books-ds,good-books-ds,7497,1,Jennifer Donnelly,4.29,4,39,7497,https://images.gr-assets.com/books/1319665261l/396266.jpg,https://images.gr-assets.com/books/1319665261m/396266.jpg,7191324,,2008,The Tea Rose,The Winter Rose,13930,"The Winter Rose (The Tea Rose, #2)"
good-books-ds,good-books-ds,7498,1,Jeff Shaara,4.22,4,19,7498,https://images.gr-assets.com/books/1331939776l/29923.jpg,https://images.gr-assets.com/books/1331939776m/29923.jpg,345434811,eng,1991,The Civil War Trilogy,The Last Full Measure,12037,"The Last Full Measure (The Civil War Trilogy, #3)"
good-books-ds,good-books-ds,7499,1,Éric-Emmanuel Schmitt,4.2,4,86,7499,https://images.gr-assets.com/books/1399593530l/120461.jpg,https://images.gr-assets.com/books/1399593530m/120461.jpg,2226135022,,1996,,Oscar et la dame rose,9928,Oscar et la dame rose
good-books-ds,good-books-ds,7004,1,A.G. Riddle,3.79,4,22,7004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,2014,,Departure,11143,Departure
good-books-ds,good-books-ds,7006,1,Agatha Christie,3.77,4,212,7006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1579126952,eng,1928,Hercule Poirot,The Mystery of the Blue Train,17011,"The Mystery of the Blue Train (Hercule Poirot, #6)"
good-books-ds,good-books-ds,7007,1,"James Patterson, Maxine Paetro",3.95,4,45,7007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,316097403,eng,2011,Private,Private:  #1 Suspect,13428,"Private #1 Suspect (Private, #2)"
good-books-ds,good-books-ds,7009,1,Meg Jay,4.11,4,24,7009,https://images.gr-assets.com/books/1334798998l/13523061.jpg,https://images.gr-assets.com/books/1334798998m/13523061.jpg,446575062,,2012,,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,12731,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now
good-books-ds,good-books-ds,7014,1,"Garth Ennis, Steve Dillon, John McCrea",4.33,4,11,7014,https://images.gr-assets.com/books/1309916812l/102955.jpg,https://images.gr-assets.com/books/1309916812m/102955.jpg,1563896176,eng,2000,,"Preacher, Volume 8: All Hell's a-Coming",14300,"Preacher, Volume 8: All Hell's a-Coming"
good-books-ds,good-books-ds,7017,1,Robert Crais,4.2,4,38,7017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,399156135,en-US,2010,Elvis Cole,The First Rule,14169,"The First Rule (Elvis Cole, #13; Joe Pike, #2)"
good-books-ds,good-books-ds,7021,1,Clive Barker,3.82,4,43,7021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,425188930,eng,1985,,The Damnation Game,14299,The Damnation Game
good-books-ds,good-books-ds,7023,1,Kate Brian,3.81,4,25,7023,https://images.gr-assets.com/books/1331126301l/381489.jpg,https://images.gr-assets.com/books/1331126301m/381489.jpg,1416918736,eng,2006,Private,Private,16556,"Private (Private, #1)"
